_Year,customer_key,customer_id,customer_name,age,age_group,customer_segment,total_orders,total_sales,total_quantity_purchased,last_order_date,month_since_last_order,avg_order_value,avg_monthly_spend
2013,702,11701,David Hayes,40,40-49,New,4,129,4,2013-05-04 0:00,147,32,129
2013,703,11702,Jenny Zhou,51,50 and Above,New,4,96,4,2013-11-14 0:00,141,24,16
2013,710,11709,Hailey Collins,57,50 and Above,New,12,325,12,2013-10-14 0:00,142,27,46
2013,712,11711,Daniel Davis,52,50 and Above,New,50,999,50,2013-12-25 0:00,140,19,99
2013,717,11716,Evan Kelly,58,50 and Above,New,3,42,3,2013-05-31 0:00,147,14,42
2013,719,11718,Sarah Jones,53,50 and Above,New,4,100,4,2013-03-21 0:00,149,25,100
2013,722,11721,Jennifer Alexander,54,50 and Above,New,5,105,5,2013-10-17 0:00,142,21,26
2013,723,11722,Julian Hughes,60,50 and Above,New,5,153,5,2013-11-09 0:00,141,30,38
2013,726,11725,Jose Li,52,50 and Above,New,5,124,5,2013-05-02 0:00,147,24,124
2013,727,11726,Micah Liang,52,50 and Above,New,7,224,7,2013-12-07 0:00,140,32,112
2013,735,11734,Omar Chen,55,50 and Above,New,4,136,4,2013-07-07 0:00,145,34,136
2013,738,11737,Megan Martin,55,50 and Above,New,4,77,4,2013-07-17 0:00,145,19,15
2013,741,11740,Jan Hall,61,50 and Above,New,11,334,11,2013-08-31 0:00,144,30,66
2013,746,11745,Allison Gonzalez,61,50 and Above,New,4,2370,4,2013-05-04 0:00,147,592,2370
2013,747,11746,Seth Brooks,61,50 and Above,New,4,77,4,2013-11-09 0:00,141,19,7
2013,754,11753,Felicia Ortega,50,50 and Above,New,4,48,4,2013-10-15 0:00,142,12,8
2013,758,11757,Vincent Cai,46,40-49,New,5,57,5,2013-11-27 0:00,141,11,6
2013,765,11764,Jessie Ramos,52,50 and Above,New,5,4729,5,2013-07-07 0:00,145,945,1182
2013,768,11767,Meagan Madan,48,40-49,New,6,4919,6,2013-07-12 0:00,145,819,1229
2013,788,11787,Jerry Nath,47,40-49,New,4,110,4,2013-11-05 0:00,141,27,110
2013,795,11794,Lauren Ross,50,50 and Above,New,3,42,3,2013-11-28 0:00,141,14,42
2013,804,11803,Jan Hernandez,48,40-49,New,6,230,6,2013-11-23 0:00,141,38,57
2013,810,11809,Juan Gray,52,50 and Above,New,3,2351,3,2013-06-10 0:00,146,783,2351
2013,814,11813,Mary Patterson,52,50 and Above,New,2,2375,2,2013-06-28 0:00,146,1187,2375
2013,817,11816,Joe Torres,44,40-49,New,2,2355,2,2013-02-20 0:00,150,1177,2355
2013,818,11817,Morgan Miller,44,40-49,New,1,2320,1,2013-02-12 0:00,150,2320,2320
2013,820,11819,Jose Lal,52,50 and Above,New,3,42,3,2013-02-15 0:00,150,14,42
2013,821,11820,Katelyn Lopez,48,40-49,New,10,232,10,2013-12-06 0:00,140,23,23
2013,822,11821,Austin Johnson,54,50 and Above,New,7,151,7,2013-09-03 0:00,143,21,75
2013,827,11826,Jessie Alonso,54,50 and Above,New,1,2320,1,2013-02-15 0:00,150,2320,2320
2013,847,11846,Savannah Reed,56,50 and Above,New,2,85,2,2013-07-10 0:00,145,42,28
2013,856,11855,Christian Walker,51,50 and Above,New,3,90,3,2013-09-11 0:00,143,30,18
2013,860,11859,Blake Garcia,57,50 and Above,New,3,72,3,2013-12-01 0:00,140,24,9
2013,879,11878,Christine Nara,54,50 and Above,New,4,83,4,2013-12-12 0:00,140,20,83
2013,886,11885,Kurt Sharma,55,50 and Above,New,2,2322,2,2013-02-04 0:00,150,1161,2322
2013,889,11888,Aaron Ross,56,50 and Above,New,3,2377,3,2013-03-18 0:00,149,792,2377
2013,894,11893,Orlando Carlson,51,50 and Above,New,4,4748,4,2013-07-23 0:00,145,1187,1187
2013,897,11896,Frank Carlson,50,50 and Above,New,5,4743,5,2013-07-11 0:00,145,948,1185
2013,898,11897,Orlando Ashe,51,50 and Above,New,5,4803,5,2013-10-14 0:00,142,960,960
2013,905,11904,Kaylee Cook,39,30-39,New,6,4814,6,2013-07-01 0:00,145,802,1203
2013,912,11911,Rachael Kapoor,53,50 and Above,New,4,62,4,2013-12-21 0:00,140,15,10
2013,914,11913,Rebecca Robinson,55,50 and Above,New,4,41,4,2013-12-26 0:00,140,10,41
2013,926,11925,Ashlee Jai,41,40-49,New,4,2390,4,2013-06-19 0:00,146,597,2390
2013,929,11928,Isabella Morris,41,40-49,New,3,48,3,2013-12-13 0:00,140,16,6
2013,932,11931,Marcus Adams,41,40-49,New,7,234,7,2013-11-03 0:00,141,33,26
2013,933,11932,Elizabeth Coleman,41,40-49,New,6,136,6,2013-07-25 0:00,145,22,45
2013,938,11937,Devin Perez,43,40-49,New,3,2310,3,2013-07-02 0:00,145,770,2310
2013,947,11946,Brandy Saunders,69,50 and Above,New,4,1297,4,2013-12-22 0:00,140,324,129
2013,953,11952,Dorothy Robinson,65,50 and Above,New,6,4794,6,2013-08-07 0:00,144,799,958
2013,957,11956,Alexandria Sandberg,40,40-49,New,1,2295,1,2013-06-01 0:00,146,2295,2295
2013,964,11963,Antonio Patterson,65,50 and Above,New,4,4693,4,2013-08-23 0:00,144,1173,938
2013,970,11969,Randy Xu,61,50 and Above,New,5,4773,5,2013-08-16 0:00,144,954,954
2013,974,11973,Caroline Barnes,46,40-49,New,5,89,5,2013-03-10 0:00,149,17,89
2013,995,11994,Leah Hu,48,40-49,New,4,4794,4,2013-08-23 0:00,144,1198,1198
2013,1000,11999,Johnny Shan,60,50 and Above,New,8,3643,8,2013-08-02 0:00,144,455,728
2013,1021,12020,Olivia Rogers,40,40-49,New,3,804,3,2013-10-12 0:00,142,268,804
2013,1024,12023,Fernando Johnson,41,40-49,New,2,2355,2,2013-10-03 0:00,142,1177,2355
2013,1033,12032,Tyler Taylor,41,40-49,New,4,615,4,2013-02-20 0:00,150,153,615
2013,1035,12034,Julian Long,79,50 and Above,New,5,72,5,2013-09-24 0:00,143,14,72
2013,1037,12036,Summer Lopez,79,50 and Above,New,5,69,5,2013-10-08 0:00,142,13,9
2013,1042,12041,Seth Martin,39,30-39,New,5,2420,5,2013-07-01 0:00,145,484,2420
2013,1044,12043,Carson Patterson,45,40-49,New,4,104,4,2013-12-13 0:00,140,26,34
2013,1066,12065,Isaiah Collins,76,50 and Above,New,4,92,4,2013-04-01 0:00,148,23,92
2013,1067,12066,Wyatt Powell,75,50 and Above,New,2,85,2,2013-09-18 0:00,143,42,14
2013,1074,12073,Thomas Rodriguez,75,50 and Above,New,5,134,5,2013-04-25 0:00,148,26,134
2013,1086,12085,Tyler Rodriguez,72,50 and Above,New,5,108,5,2013-08-24 0:00,144,21,54
2013,1089,12088,Lauren Thompson,72,50 and Above,New,2,59,2,2013-12-26 0:00,140,29,59
2013,1096,12095,Austin Griffin,72,50 and Above,New,4,57,4,2013-08-03 0:00,144,14,19
2013,1098,12097,Sean Allen,70,50 and Above,New,8,159,8,2013-09-02 0:00,143,19,39
2013,1108,12107,Nathan Gonzales,64,50 and Above,New,8,222,8,2013-07-29 0:00,145,27,44
2013,1109,12108,James Walker,64,50 and Above,New,4,2368,4,2013-07-08 0:00,145,592,2368
2013,1116,12115,Chloe Richardson,69,50 and Above,New,3,90,3,2013-06-21 0:00,146,30,90
2013,1120,12119,Keith Raje,69,50 and Above,New,4,162,4,2013-11-05 0:00,141,40,27
2013,1121,12120,Xavier Simmons,67,50 and Above,New,2,2330,2,2013-07-29 0:00,145,1165,2330
2013,1123,12122,Destiny Coleman,67,50 and Above,New,5,4814,5,2013-06-11 0:00,146,962,1604
2013,1124,12123,Wesley Liang,,50 and Above,New,11,3788,11,2013-11-20 0:00,141,344,420
2013,1129,12128,Kristy Munoz,58,50 and Above,New,8,6632,8,2013-12-04 0:00,140,829,736
2013,1134,12133,Colleen Xie,64,50 and Above,New,9,3759,9,2013-12-01 0:00,140,417,417
2013,1139,12138,Colin Jai,86,50 and Above,New,5,120,5,2013-08-31 0:00,144,24,120
2013,1140,12139,Franklin Yang,81,50 and Above,New,4,103,4,2013-12-20 0:00,140,25,20
2013,1141,12140,Oscar Russell,55,50 and Above,New,10,118,10,2013-10-29 0:00,142,11,29
2013,1148,12147,Taylor Patterson,55,50 and Above,New,13,271,13,2013-11-13 0:00,141,20,54
2013,1149,12148,Gabrielle Morris,55,50 and Above,New,4,83,4,2013-12-30 0:00,140,20,83
2013,1159,12158,Kyle Phillips,46,40-49,New,11,202,11,2013-12-12 0:00,140,18,67
2013,1167,12166,Jared Rogers,41,40-49,New,9,162,9,2013-11-11 0:00,141,18,40
2013,1173,12172,Eduardo Alexander,53,50 and Above,New,3,2352,3,2013-03-18 0:00,149,784,2352
2013,1178,12177,Kevin Campbell,65,50 and Above,New,8,4811,8,2013-07-18 0:00,145,601,1202
2013,1179,12178,Ethan Shan,66,50 and Above,New,2,2355,2,2013-03-02 0:00,149,1177,2355
2013,1180,12179,Alexis Jones,84,50 and Above,New,3,2335,3,2013-07-08 0:00,145,778,2335
2013,1190,12189,Sophia Wright,54,50 and Above,New,3,2372,3,2013-03-17 0:00,149,790,2372
2013,1192,12191,Melissa Washington,60,50 and Above,New,5,246,5,2013-09-28 0:00,143,49,49
2013,1197,12196,Alexis Miller,66,50 and Above,New,7,125,7,2013-07-13 0:00,145,17,41
2013,1198,12197,Adam Hernandez,67,50 and Above,New,3,48,3,2013-05-07 0:00,147,16,16
2013,1201,12200,Rafael Sharma,82,50 and Above,New,3,2357,3,2013-03-09 0:00,149,785,2357
2013,1204,12203,Zachary Hughes,82,50 and Above,New,9,158,9,2013-12-11 0:00,140,17,31
2013,1206,12205,Madison Long,81,50 and Above,New,4,51,4,2013-12-30 0:00,140,12,25
2013,1210,12209,Mindy Jai,80,50 and Above,New,2,2330,2,2013-04-21 0:00,148,1165,2330
2013,1222,12221,Brandi Ruiz,59,50 and Above,New,3,2390,3,2013-07-20 0:00,145,796,2390
2013,1223,12222,Jenny Xu,59,50 and Above,New,7,4860,7,2013-12-07 0:00,140,694,607
2013,1226,12225,Kathleen Ortega,61,50 and Above,New,3,2310,3,2013-05-15 0:00,147,770,2310
2013,1229,12228,Mayra Martinez,62,50 and Above,New,2,2330,2,2013-05-21 0:00,147,1165,2330
2013,1232,12231,Isabelle Patterson,65,50 and Above,New,2,2305,2,2013-06-22 0:00,146,1152,2305
2013,1238,12237,Ruth Madan,73,50 and Above,New,4,2399,4,2013-06-02 0:00,146,599,2399
2013,1245,12244,Amy Huang,39,30-39,New,4,115,4,2013-05-17 0:00,147,28,38
2013,1249,12248,Devin Taylor,,50 and Above,New,1,540,1,2013-07-10 0:00,145,540,540
2013,1250,12249,Jessie Cai,41,40-49,New,4,115,4,2013-10-21 0:00,142,28,16
2013,1259,12258,Jamie Li,58,50 and Above,New,1,50,1,2013-10-01 0:00,142,50,50
2013,1275,12274,Javier Torres,49,40-49,New,1,35,1,2013-10-07 0:00,142,35,35
2013,1278,12277,Beth Ortega,51,50 and Above,New,7,3595,7,2013-05-25 0:00,147,513,1198
2013,1285,12284,Cristina Beck,45,40-49,New,4,3554,4,2013-05-21 0:00,147,888,1777
2013,1290,12289,Joseph Taylor,41,40-49,New,7,3597,7,2013-05-22 0:00,147,513,3597
2013,1296,12295,Dwayne Gomez,69,50 and Above,New,9,174,9,2013-09-26 0:00,143,19,24
2013,1298,12297,Felicia Blanco,75,50 and Above,New,10,5973,10,2013-11-09 0:00,141,597,853
2013,1304,12303,Kristi Alvarez,74,50 and Above,New,3,84,3,2013-10-02 0:00,142,28,42
2013,1306,12305,Xavier Bailey,65,50 and Above,New,3,2869,3,2013-10-29 0:00,142,956,409
2013,1313,12312,Jake Zhao,55,50 and Above,New,1,35,1,2013-10-28 0:00,142,35,35
2013,1321,12320,Cheryl Alvarez,62,50 and Above,New,4,78,4,2013-10-26 0:00,142,19,39
2013,1323,12322,Kari Mehta,68,50 and Above,New,1,50,1,2013-12-22 0:00,140,50,50
2013,1326,12325,Gloria Martin,69,50 and Above,New,5,133,5,2013-12-26 0:00,140,26,33
2013,1330,12329,Bonnie Shan,69,50 and Above,New,4,119,4,2013-09-26 0:00,143,29,29
2013,1337,12336,Wyatt Price,72,50 and Above,New,2,79,2,2013-12-16 0:00,140,39,7
2013,1354,12353,Joe Ramos,41,40-49,New,4,4694,4,2013-08-29 0:00,144,1173,1173
2013,1357,12356,Julia Wood,48,40-49,New,4,4761,4,2013-09-19 0:00,143,1190,952
2013,1359,12358,Lacey Raje,50,50 and Above,New,4,4716,4,2013-09-04 0:00,143,1179,943
2013,1361,12360,Mario Goel,48,40-49,New,2,4679,2,2013-09-24 0:00,143,2339,935
2013,1362,12361,Dana Diaz,43,40-49,New,5,217,5,2013-11-18 0:00,141,43,108
2013,1363,12362,Thomas Harrison,73,50 and Above,New,3,2326,3,2013-04-21 0:00,148,775,2326
2013,1366,12365,Alex Evans,72,50 and Above,New,4,54,4,2013-06-06 0:00,146,13,27
2013,1379,12378,Brianna Sanchez,40,40-49,New,1,2295,1,2013-07-25 0:00,145,2295,2295
2013,1381,12380,Omar Yuan,46,40-49,New,4,3521,4,2013-06-19 0:00,146,880,3521
2013,1386,12385,Tara Raji,47,40-49,New,3,3047,3,2013-04-03 0:00,148,1015,3047
2013,1391,12390,Denise Martinez,42,40-49,New,2,561,2,2013-05-26 0:00,147,280,561
2013,1400,12399,Henry Chapman,48,40-49,New,4,59,4,2013-08-23 0:00,144,14,59
2013,1431,12430,Kaitlyn Thompson,65,50 and Above,New,8,224,8,2013-07-19 0:00,145,28,74
2013,1436,12435,Christy Zhou,64,50 and Above,New,2,2342,2,2013-07-29 0:00,145,1171,2342
2013,1450,12449,Dylan Brown,62,50 and Above,New,3,2352,3,2013-06-10 0:00,146,784,2352
2013,1468,12467,Jennifer Jones,42,40-49,New,2,59,2,2013-04-21 0:00,148,29,59
2013,1471,12470,Barbara He,54,50 and Above,New,1,50,1,2013-11-23 0:00,141,50,50
2013,1472,12471,Lacey Zeng,53,50 and Above,New,4,84,4,2013-03-16 0:00,149,21,84
2013,1474,12473,Sergio Sai,53,50 and Above,New,6,3594,6,2013-06-30 0:00,146,599,3594
2013,1482,12481,Victor Diaz,55,50 and Above,New,1,9,1,2013-03-08 0:00,149,9,9
2013,1486,12485,Veronica Subram,50,50 and Above,New,5,2345,5,2013-09-23 0:00,143,469,2345
2013,1494,12493,Dwayne Vazquez,55,50 and Above,New,2,70,2,2013-05-15 0:00,147,35,70
2013,1503,12502,Darren Sanchez,40,40-49,New,4,110,4,2013-09-07 0:00,143,27,15
2013,1515,12514,Lacey Becker,42,40-49,New,1,9,1,2013-02-14 0:00,150,9,9
2013,1545,12544,Bruce Jordan,62,50 and Above,New,1,9,1,2013-12-21 0:00,140,9,9
2013,1547,12546,Clarence Andersen,63,50 and Above,New,4,2345,4,2013-09-05 0:00,143,586,2345
2013,1553,12552,Bruce Torres,81,50 and Above,New,1,9,1,2013-10-13 0:00,142,9,9
2013,1559,12558,Amanda Evans,79,50 and Above,New,2,15,2,2013-09-02 0:00,143,7,15
2013,1560,12559,Emmanuel Lopez,79,50 and Above,New,5,3585,5,2013-08-18 0:00,144,717,1792
2013,1563,12562,Kristina Chandra,78,50 and Above,New,4,59,4,2013-03-14 0:00,149,14,59
2013,1565,12564,Marshall Yang,79,50 and Above,New,5,110,5,2013-11-16 0:00,141,22,13
2013,1577,12576,Walter Dominguez,41,40-49,New,3,604,3,2013-09-19 0:00,143,201,604
2013,1590,12589,Ruben Rodriguez,43,40-49,New,3,616,3,2013-11-08 0:00,141,205,616
2013,1598,12597,Franklin Zhang,60,50 and Above,New,5,53,5,2013-09-30 0:00,143,10,53
2013,1601,12600,Larry Romero,62,50 and Above,New,3,50,3,2013-09-08 0:00,143,16,50
2013,1609,12608,Brett Sanchez,55,50 and Above,New,7,3641,7,2013-09-25 0:00,143,520,1213
2013,1621,12620,Maurice Lal,51,50 and Above,New,6,2902,6,2013-09-26 0:00,143,483,483
2013,1626,12625,Carly Andersen,68,50 and Above,New,4,100,4,2013-09-04 0:00,143,25,100
2013,1628,12627,Leah Zheng,47,40-49,New,6,111,6,2013-06-30 0:00,146,18,55
2013,1635,12634,Derrick Ruiz,74,50 and Above,New,4,4716,4,2013-04-24 0:00,148,1179,4716
2013,1637,12636,Tamer Salah,73,50 and Above,New,3,49,3,2013-07-14 0:00,145,16,24
2013,1638,12637,Leonard Nath,74,50 and Above,New,5,4796,5,2013-04-29 0:00,148,959,4796
2013,1641,12640,Angel Richardson,61,50 and Above,New,5,4703,5,2013-04-27 0:00,148,940,4703
2013,1646,12645,Audrey Ruiz,61,50 and Above,New,5,4776,5,2013-04-14 0:00,148,955,4776
2013,1666,12665,Joy Suarez,44,40-49,New,6,74,6,2013-09-27 0:00,143,12,24
2013,1673,12672,Carson Butler,44,40-49,New,5,382,5,2013-06-17 0:00,146,76,191
2013,1674,12673,Colin Stone,44,40-49,New,4,4719,4,2013-09-05 0:00,143,1179,943
2013,1675,12674,Jimmy Travers,44,40-49,New,3,4758,3,2013-09-04 0:00,143,1586,951
2013,1677,12676,Michele Madan,46,40-49,New,4,4788,4,2013-09-06 0:00,143,1197,957
2013,1679,12678,Dana Serrano,45,40-49,New,8,341,8,2013-05-27 0:00,147,42,170
2013,1683,12682,Kari Subram,47,40-49,New,5,228,5,2013-11-25 0:00,141,45,45
2013,1693,12692,Glenn Lu,48,40-49,New,5,156,5,2013-10-11 0:00,142,31,39
2013,1698,12697,Brenda Stone,50,50 and Above,New,8,296,8,2013-11-15 0:00,141,37,148
2013,1704,12703,Renee Suarez,49,40-49,New,7,4842,7,2013-10-03 0:00,142,691,968
2013,1710,12709,Ian Rodriguez,79,50 and Above,New,2,2355,2,2013-04-24 0:00,148,1177,2355
2013,1712,12711,Heather Zheng,47,40-49,New,3,2385,3,2013-11-04 0:00,141,795,2385
2013,1714,12713,Deborah Xie,47,40-49,New,4,2370,4,2013-10-25 0:00,142,592,2370
2013,1720,12719,Cheryl Ruiz,40,40-49,New,2,15,2,2013-07-10 0:00,145,7,15
2013,1722,12721,Rebekah Martinez,46,40-49,New,2,15,2,2013-05-04 0:00,147,7,15
2013,1728,12727,Amanda Ross,40,40-49,New,2,15,2,2013-06-25 0:00,146,7,15
2013,1737,12736,Diana Ruiz,47,40-49,New,4,2389,4,2013-10-06 0:00,142,597,2389
2013,1741,12740,Kathryn Goel,47,40-49,New,5,114,5,2013-12-31 0:00,140,22,114
2013,1748,12747,Colleen Hu,43,40-49,New,3,2335,3,2013-10-10 0:00,142,778,2335
2013,1755,12754,Lindsey Deng,44,40-49,New,6,2925,6,2013-10-03 0:00,142,487,417
2013,1795,12794,Megan Jackson,60,50 and Above,New,1,22,1,2013-08-26 0:00,144,22,22
2013,1816,12815,Dominique Mehta,53,50 and Above,New,2,7,2,2013-10-26 0:00,142,3,7
2013,1817,12816,Tammy Mehta,48,40-49,New,4,2445,4,2013-11-14 0:00,141,611,2445
2013,1823,12822,Alexandra James,47,40-49,New,2,76,2,2013-11-26 0:00,141,38,76
2013,1825,12824,Kristopher Subram,54,50 and Above,New,3,45,3,2013-12-10 0:00,140,15,45
2013,1826,12825,Kelvin Hu,54,50 and Above,New,4,2370,4,2013-11-21 0:00,141,592,2370
2013,1828,12827,Nicolas Raje,54,50 and Above,New,3,2390,3,2013-11-12 0:00,141,796,2390
2013,1830,12829,Micah Li,55,50 and Above,New,4,2357,4,2013-11-26 0:00,141,589,2357
2013,1839,12838,Ralph Beck,54,50 and Above,New,3,37,3,2013-03-30 0:00,149,12,37
2013,1844,12843,Summer Smith,54,50 and Above,New,2,2440,2,2013-12-04 0:00,140,1220,2440
2013,1853,12852,Teresa Carlson,41,40-49,New,4,2362,4,2013-11-04 0:00,141,590,2362
2013,1861,12860,Jillian Prasad,52,50 and Above,New,2,2415,2,2013-07-25 0:00,145,1207,2415
2013,1862,12861,Robyn Jimenez,52,50 and Above,New,4,2345,4,2013-07-07 0:00,145,586,2345
2013,1865,12864,Michelle Townsend,42,40-49,New,6,86,6,2013-12-14 0:00,140,14,8
2013,1871,12870,Tyrone Munoz,43,40-49,New,3,49,3,2013-12-13 0:00,140,16,49
2013,1873,12872,Olivia Hughes,45,40-49,New,3,49,3,2013-11-28 0:00,141,16,49
2013,1882,12881,Isabella Edwards,46,40-49,New,2,2330,2,2013-09-08 0:00,143,1165,2330
2013,1896,12895,Destiny Anderson,50,50 and Above,New,15,336,15,2013-12-02 0:00,140,22,33
2013,1904,12903,John Sandstone,45,40-49,New,3,2332,3,2013-07-08 0:00,145,777,2332
2013,1906,12905,Alexandra Sanchez,50,50 and Above,New,2,72,2,2013-08-14 0:00,144,36,72
2013,1907,12906,Philip Ramos,48,40-49,New,1,22,1,2013-02-16 0:00,150,22,22
2013,1908,12907,Julia Bryant,48,40-49,New,2,142,2,2013-03-19 0:00,149,71,142
2013,1914,12913,Benjamin Moore,46,40-49,New,3,2344,3,2013-10-24 0:00,142,781,2344
2013,1915,12914,Jill Miller,42,40-49,New,2,2330,2,2013-07-06 0:00,145,1165,2330
2013,1925,12924,Devon Chande,53,50 and Above,New,4,91,4,2013-11-01 0:00,141,22,91
2013,1945,12944,Jose Jai,54,50 and Above,New,10,164,10,2013-09-04 0:00,143,16,27
2013,1956,12955,Theresa Hernandez,57,50 and Above,New,3,75,3,2013-11-18 0:00,141,25,75
2013,1971,12970,Angela Powell,59,50 and Above,New,15,471,15,2013-10-22 0:00,142,31,78
2013,1978,12977,Destiny Johnson,47,40-49,New,2,72,2,2013-03-06 0:00,149,36,72
2013,1990,12989,Carly Goel,50,50 and Above,New,7,4768,7,2013-10-06 0:00,142,681,953
2013,1997,12996,Jaclyn Liu,50,50 and Above,New,3,4759,3,2013-10-02 0:00,142,1586,951
2013,2000,12999,Nichole Shen,53,50 and Above,New,4,4769,4,2013-10-19 0:00,142,1192,953
2013,2007,13006,Whitney Rana,54,50 and Above,New,3,4713,3,2013-09-29 0:00,143,1571,1178
2013,2009,13008,Alberto MuΓö£ΓûÆoz,49,40-49,New,8,125,8,2013-12-17 0:00,140,15,31
2013,2010,13009,Mindy She,55,50 and Above,New,9,168,9,2013-12-21 0:00,140,18,56
2013,2014,13013,Vincent Ye,55,50 and Above,New,7,256,7,2013-11-03 0:00,141,36,128
2013,2015,13014,James Clark,40,40-49,New,3,75,3,2013-05-06 0:00,147,25,75
2013,2022,13021,Kendra Diaz,73,50 and Above,New,3,597,3,2013-12-06 0:00,140,199,597
2013,2037,13036,Virginia Subram,70,50 and Above,New,3,628,3,2013-12-04 0:00,140,209,628
2013,2040,13039,Trisha Ma,39,30-39,New,2,839,2,2013-09-13 0:00,143,419,839
2013,2066,13065,Morgan Gonzalez,46,40-49,New,1,1701,1,2013-06-07 0:00,146,1701,1701
2013,2069,13068,Alexandria Morris,40,40-49,New,4,634,4,2013-04-06 0:00,148,158,634
2013,2094,13093,Michelle James,62,50 and Above,New,3,2335,3,2013-04-23 0:00,148,778,2335
2013,2101,13100,Jeremy Perez,57,50 and Above,New,3,2377,3,2013-04-17 0:00,148,792,2377
2013,2106,13105,Whitney KovΓö£├¡r,58,50 and Above,New,7,3536,7,2013-11-01 0:00,141,505,1768
2013,2107,13106,Ebony Munoz,52,50 and Above,New,6,3626,6,2013-11-13 0:00,141,604,1813
2013,2108,13107,Mary Nelson,57,50 and Above,New,5,3602,5,2013-11-21 0:00,141,720,1801
2013,2111,13110,Levi Mehta,53,50 and Above,New,2,3535,2,2013-12-05 0:00,140,1767,3535
2013,2122,13121,Latasha Jimenez,49,40-49,New,5,121,5,2013-09-06 0:00,143,24,24
2013,2127,13126,Lydia Suri,56,50 and Above,New,6,4766,6,2013-11-23 0:00,141,794,1191
2013,2128,13127,Shane Fernandez,55,50 and Above,New,4,86,4,2013-10-01 0:00,142,21,21
2013,2129,13128,Colleen West,50,50 and Above,New,4,4768,4,2013-10-30 0:00,142,1192,1589
2013,2135,13134,Sara Morgan,86,50 and Above,New,4,3600,4,2013-12-08 0:00,140,900,3600
2013,2141,13140,Jamie Zhu,67,50 and Above,New,1,70,1,2013-07-23 0:00,145,70,70
2013,2153,13152,Gabrielle Butler,42,40-49,New,4,2401,4,2013-11-09 0:00,141,600,2401
2013,2154,13153,Jack Hill,40,40-49,New,3,107,3,2013-02-12 0:00,150,35,107
2013,2162,13161,Jose Moore,44,40-49,New,2,2342,2,2013-11-20 0:00,141,1171,2342
2013,2164,13163,Noah Lopez,44,40-49,New,2,31,2,2013-05-30 0:00,147,15,31
2013,2169,13168,Hannah Price,46,40-49,New,3,75,3,2013-09-26 0:00,143,25,75
2013,2172,13171,Catherine Torres,52,50 and Above,New,3,192,3,2013-06-06 0:00,146,64,38
2013,2173,13172,Isabella Cook,51,50 and Above,New,2,24,2,2013-10-06 0:00,142,12,24
2013,2188,13187,Evan Wright,77,50 and Above,New,2,30,2,2013-04-30 0:00,148,15,30
2013,2194,13193,Kevin Evans,77,50 and Above,New,2,72,2,2013-07-06 0:00,145,36,72
2013,2207,13206,Emily Flores,69,50 and Above,New,11,163,11,2013-09-02 0:00,143,14,23
2013,2209,13208,Cassidy Bryant,74,50 and Above,New,4,2370,4,2013-04-11 0:00,148,592,2370
2013,2220,13219,Rafael Shan,74,50 and Above,New,1,22,1,2013-10-05 0:00,142,22,22
2013,2227,13226,Jenna Mitchell,73,50 and Above,New,3,2383,3,2013-11-25 0:00,141,794,2383
2013,2234,13233,Richard Coleman,71,50 and Above,New,4,2406,4,2013-11-03 0:00,141,601,2406
2013,2242,13241,Natalie Ward,64,50 and Above,New,3,2326,3,2013-09-04 0:00,143,775,2326
2013,2248,13247,Zachary Chen,62,50 and Above,New,3,2367,3,2013-11-17 0:00,141,789,2367
2013,2262,13261,Lindsey Andersen,63,50 and Above,New,5,3622,5,2013-09-30 0:00,143,724,905
2013,2263,13262,Jaime Nara,62,50 and Above,New,5,87,5,2013-09-25 0:00,143,17,14
2013,2264,13263,Kate Anand,64,50 and Above,New,11,7293,11,2013-07-06 0:00,145,663,7293
2013,2272,13271,Ryan Anderson,86,50 and Above,New,1,2320,1,2013-09-15 0:00,143,2320,2320
2013,2279,13278,Jorge Hu,54,50 and Above,New,3,2397,3,2013-05-05 0:00,147,799,2397
2013,2299,13298,Anna Harris,53,50 and Above,New,2,2330,2,2013-05-18 0:00,147,1165,2330
2013,2307,13306,Kaitlyn Cox,64,50 and Above,New,2,72,2,2013-12-16 0:00,140,36,72
2013,2313,13312,Natalie Jenkins,60,50 and Above,New,3,81,3,2013-07-22 0:00,145,27,81
2013,2314,13313,Megan Stone,54,50 and Above,New,2,77,2,2013-03-13 0:00,149,38,77
2013,2315,13314,Jordan Hernandez,59,50 and Above,New,5,2411,5,2013-05-17 0:00,147,482,2411
2013,2326,13325,Marcus Wright,82,50 and Above,New,3,2377,3,2013-05-27 0:00,147,792,2377
2013,2327,13326,Bob Fernandez,81,50 and Above,New,2,2365,3,2013-05-20 0:00,147,1182,2365
2013,2342,13341,Lucas King,77,50 and Above,New,2,142,2,2013-02-15 0:00,150,71,142
2013,2345,13344,Caitlin Reed,77,50 and Above,New,3,81,3,2013-05-02 0:00,147,27,81
2013,2370,13369,Mariah Henderson,72,50 and Above,New,3,2335,3,2013-05-27 0:00,147,778,2335
2013,2402,13401,Erin Bradley,62,50 and Above,New,2,2355,2,2013-11-21 0:00,141,1177,2355
2013,2412,13411,Jacquelyn Blanco,65,50 and Above,New,4,4748,4,2013-05-30 0:00,147,1187,4748
2013,2413,13412,Rafael Zhao,64,50 and Above,New,4,45,4,2013-12-20 0:00,140,11,45
2013,2420,13419,Lauren Coleman,55,50 and Above,New,1,2295,1,2013-05-04 0:00,147,2295,2295
2013,2421,13420,Jordan Turner,54,50 and Above,New,2,2355,2,2013-05-04 0:00,147,1177,2355
